Time (LCLG),Azimuth (deg),Elevation (deg),Range (km),EIRP (dBW),Xmtr Power (dBW),Xmtr Gain (dB),Xmtr EIRP Intensity (dBW/Sterad),Atmos Loss (dB),UrbanTerres Loss (dB),Rain Loss (dB),CloudsFog Loss (dB),TropoScintill Loss (dB),IonoFading Loss (dB),Freq. Doppler Shift (GHz),Tearth (K),Propagation Delay (sec),Propagation Distance (km),Rcvd. Iso. Power (dBW),C/N (dB),C/No (dB*MHz),Carrier Power at Rcvr Input (dBW),Rcvr Gain (dB),Eb/No (dB),Tatmos (K),TUrbanTerres (K),Train (K),TcloudsFog (K),TtropoScintill (K),TionoFading (K),
24/6/2020 15:42:59,204.591,21.324,1152.186523,-401.019,30,-431.0188,-412.010904,0.094,0,0.0005,0.0007,0.1769,1.0545,0,0,0.004,1152.186523,-563.628,-411.537,-396.4855,-538.213,25.4144,-408.5267,4.985,0,0.032,0.046,10.9,395.492,
24/6/2020 15:43:00,204.207,21.319,1152.31391,-401.057,30,-431.057,-412.049111,0.094,0,0.0005,0.0007,0.1769,1.0555,0,0,0.004,1152.31391,-563.668,-411.5787,-396.527179,-538.254,25.4144,-408.5684,4.986,0,0.032,0.046,10.902,395.656,
24/6/2020 15:43:01,203.823,21.314,1152.482852,-401.108,30,-431.1077,-412.099768,0.094,0,0.0005,0.0007,0.1769,1.0565,0,0,0.004,1152.482852,-563.721,-411.6333,-396.581762,-538.307,25.4144,-408.623,4.987,0,0.032,0.046,10.906,395.829,
24/6/2020 15:43:02,203.439,21.307,1152.693329,-401.171,30,-431.1708,-412.162854,0.094,0,0.0005,0.0007,0.177,1.0575,0,0,0.004,1152.693329,-563.787,-411.7008,-396.649262,-538.372,25.4144,-408.6905,4.988,0,0.032,0.046,10.909,396.016,
24/6/2020 15:43:03,203.055,21.299,1152.945318,-401.246,30,-431.2462,-412.238346,0.094,0,0.0005,0.0007,0.1771,1.0586,0,0,0.004,1152.945318,-563.865,-411.7811,-396.729626,-538.451,25.4144,-408.7708,4.99,0,0.032,0.046,10.914,396.212,
24/6/2020 15:43:04,202.671,21.29,1153.238792,-401.334,30,-431.3341,-412.326219,0.0941,0,0.0005,0.0007,0.1772,1.0597,0,0,0.004,1153.238792,-563.957,-411.8743,-396.822848,-538.542,25.4144,-408.864,4.992,0,0.032,0.046,10.919,396.42,
24/6/2020 15:43:05,202.288,21.28,1153.573719,-401.434,30,-431.4343,-412.426439,0.0941,0,0.0005,0.0007,0.1773,1.0608,0,0,0.004,1153.573719,-564.061,-411.9804,-396.928853,-538.646,25.4144,-408.9701,4.994,0,0.033,0.047,10.925,396.635,
24/6/2020 15:43:06,201.904,21.269,1153.95006,-401.547,30,-431.5469,-412.53897,0.0942,0,0.0005,0.0007,0.1774,1.062,0,0,0.004,1153.95006,-564.177,-412.0992,-397.047663,-538.763,25.4144,-409.0889,4.996,0,0.033,0.047,10.932,396.865,
24/6/2020 15:43:07,201.522,21.256,1154.367777,-401.672,30,-431.6717,-412.663772,0.0942,0,0.0005,0.0007,0.1775,1.0632,0,0,0.004,1154.367777,-564.307,-412.2307,-397.179213,-538.892,25.4144,-409.2204,4.999,0,0.033,0.047,10.939,397.105,
24/6/2020 15:43:08,201.139,21.242,1154.826821,-401.809,30,-431.8087,-412.800799,0.0943,0,0.0005,0.0007,0.1776,1.0644,0,0,0.004,1154.826821,-564.449,-412.3749,-397.323423,-539.034,25.4144,-409.3646,5.002,0,0.033,0.047,10.947,397.354,
24/6/2020 15:43:09,200.757,21.227,1155.327145,-401.958,30,-431.9579,-412.950003,0.0943,0,0.0005,0.0007,0.1778,1.0657,0,0,0.004,1155.327145,-564.603,-412.5318,-397.480294,-539.189,25.4144,-409.5215,5.005,0,0.033,0.047,10.956,397.615,
24/6/2020 15:43:10,200.376,21.211,1155.868692,-402.119,30,-432.1192,-413.111329,0.0944,0,0.0005,0.0007,0.1779,1.067,0,0,0.004,1155.868692,-564.77,-412.7012,-397.649744,-539.356,25.4144,-409.6909,5.008,0,0.033,0.047,10.965,397.887,
24/6/2020 15:43:11,199.995,21.194,1156.451405,-402.293,30,-432.2926,-413.284719,0.0945,0,0.0005,0.0007,0.1781,1.0683,0,0,0.004,1156.451405,-564.949,-412.8832,-397.831713,-539.535,25.4144,-409.8729,5.012,0,0.033,0.047,10.975,398.168,
24/6/2020 15:43:12,199.614,21.176,1157.075221,-402.478,30,-432.478,-413.470113,0.0945,0,0.0005,0.0007,0.1783,1.0697,0,0,0.004,1157.075221,-565.141,-413.0777,-398.026155,-539.727,25.4144,-410.0674,5.016,0,0.033,0.047,10.986,398.462,
24/6/2020 15:43:13,199.234,21.156,1157.740071,-402.675,30,-432.6753,-413.667443,0.0946,0,0.0005,0.0007,0.1785,1.0711,0,0,0.004,1157.740071,-565.345,-413.2845,-398.232979,-539.931,25.4144,-410.2742,5.02,0,0.033,0.047,10.997,398.765,
24/6/2020 15:43:14,198.854,21.135,1158.445884,-402.885,30,-432.8845,-413.87664,0.0947,0,0.0005,0.0007,0.1787,1.0725,0,0,0.004,1158.445884,-565.561,-413.5036,-398.45212,-540.147,25.4144,-410.4933,5.025,0,0.033,0.047,11.009,399.078,
24/6/2020 15:43:15,198.475,21.113,1159.192584,-403.106,30,-433.1055,-414.097628,0.0948,0,0.0005,0.0007,0.1789,1.074,0,0,0.004,1159.192584,-565.79,-413.735,-398.683523,-540.375,25.4144,-410.7247,5.03,0,0.033,0.047,11.022,399.403,
24/6/2020 15:43:16,198.097,21.09,1159.980092,-403.338,30,-433.3382,-414.330331,0.0949,0,0.0005,0.0007,0.1791,1.0755,0,0,0.004,1159.980092,-566.03,-413.9786,-398.927083,-540.616,25.4144,-410.9683,5.035,0,0.033,0.047,11.036,399.738,
24/6/2020 15:43:17,197.719,21.066,1160.808323,-403.583,30,-433.5826,-414.574666,0.095,0,0.0005,0.0007,0.1793,1.077,0,0,0.004,1160.808323,-566.282,-414.2342,-399.182717,-540.868,25.4144,-411.2239,5.04,0,0.033,0.047,11.05,400.083,
24/6/2020 15:43:18,197.342,21.04,1161.677188,-403.838,30,-433.8384,-414.830547,0.0951,0,0.0005,0.0007,0.1796,1.0786,0,0,0.004,1161.677188,-566.547,-414.5019,-399.450365,-541.132,25.4144,-411.4916,5.046,0,0.033,0.047,11.065,400.44,
24/6/2020 15:43:19,196.966,21.014,1162.586596,-404.106,30,-434.1058,-415.097885,0.0952,0,0.0005,0.0007,0.1799,1.0802,0,0,0.004,1162.586596,-566.823,-414.7814,-399.729892,-541.408,25.4144,-411.7711,5.051,0,0.033,0.047,11.081,400.804,
24/6/2020 15:43:20,196.59,20.986,1163.53645,-404.384,30,-434.3845,-415.376587,0.0953,0,0.0005,0.0007,0.1801,1.0819,0,0,0.004,1163.53645,-567.111,-415.0728,-400.021265,-541.696,25.4144,-412.0625,5.058,0,0.033,0.047,11.097,401.183,
24/6/2020 15:43:21,196.216,20.958,1164.526649,-404.674,30,-434.6745,-415.666555,0.0955,0,0.0005,0.0008,0.1804,1.0835,0,0,0.004,1164.526649,-567.41,-415.3758,-400.324318,-541.996,25.4144,-412.3655,5.064,0,0.033,0.047,11.114,401.57,
24/6/2020 15:43:22,195.842,20.928,1165.55709,-404.976,30,-434.9756,-415.96769,0.0956,0,0.0005,0.0008,0.1807,1.0852,0,0,0.004,1165.55709,-567.721,-415.6905,-400.638981,-542.307,25.4144,-412.6802,5.071,0,0.034,0.047,11.132,401.967,
24/6/2020 15:43:23,195.468,20.897,1166.627664,-405.288,30,-435.2878,-416.279888,0.0957,0,0.0005,0.0008,0.181,1.087,0,0,0.004,1166.627664,-568.043,-416.0166,-400.96515,-542.629,25.4144,-413.0063,5.077,0,0.034,0.047,11.151,402.374,
24/6/2020 15:43:24,195.096,20.865,1167.73826,-405.611,30,-435.6109,-416.603041,0.0958,0,0.0005,0.0008,0.1813,1.0887,0,0,0.004,1167.73826,-568.377,-416.3542,-401.302706,-542.963,25.4144,-413.3439,5.085,0,0.034,0.047,11.17,402.792,
24/6/2020 15:43:25,194.725,20.832,1168.888761,-405.945,30,-435.9449,-416.937041,0.096,0,0.0005,0.0008,0.1817,1.0906,0,0,0.004,1168.888761,-568.722,-416.703,-401.651539,-543.308,25.4144,-413.6927,5.092,0,0.034,0.047,11.19,403.219,
24/6/2020 15:43:26,194.354,20.798,1170.07905,-406.29,30,-436.2897,-417.281772,0.0961,0,0.0005,0.0008,0.182,1.0924,0,0,0.004,1170.07905,-569.078,-417.063,-402.011545,-543.663,25.4144,-414.0527,5.1,0,0.034,0.048,11.211,403.658,
24/6/2020 15:43:27,193.985,20.763,1171.309002,-406.645,30,-436.645,-417.63712,0.0963,0,0.0005,0.0008,0.1824,1.0943,0,0,0.004,1171.309002,-569.445,-417.4341,-402.382585,-544.03,25.4144,-414.4238,5.108,0,0.034,0.048,11.232,404.105,
24/6/2020 15:43:28,193.616,20.726,1172.578492,-407.011,30,-437.0109,-418.002964,0.0964,0,0.0005,0.0008,0.1827,1.0962,0,0,0.004,1172.578492,-569.822,-417.8161,-402.764564,-544.408,25.4144,-414.8058,5.116,0,0.034,0.048,11.254,404.564,
24/6/2020 15:43:29,193.248,20.689,1173.887389,-407.387,30,-437.3871,-418.379182,0.0966,0,0.0005,0.0008,0.1831,1.0981,0,0,0.004,1173.887389,-570.211,-418.2088,-403.157311,-544.796,25.4144,-415.1985,5.125,0,0.034,0.048,11.277,405.031,
24/6/2020 15:43:30,192.882,20.651,1175.23556,-407.774,30,-437.7736,-418.765649,0.0968,0,0.0005,0.0008,0.1835,1.1001,0,0,0.004,1175.23556,-570.61,-418.6122,-403.560745,-545.195,25.4144,-415.6019,5.133,0,0.034,0.048,11.301,405.509,
24/6/2020 15:43:31,192.516,20.612,1176.622868,-408.17,30,-438.1701,-419.162237,0.0969,0,0.0005,0.0008,0.1839,1.1021,0,0,0.004,1176.622868,-571.019,-419.0262,-403.974718,-545.605,25.4144,-416.0159,5.142,0,0.034,0.048,11.325,405.996,
24/6/2020 15:43:32,192.152,20.571,1178.049173,-408.577,30,-438.5767,-419.568816,0.0971,0,0.0005,0.0008,0.1843,1.1041,0,0,0.004,1178.049173,-571.439,-419.4506,-404.399095,-546.024,25.4144,-416.4403,5.152,0,0.035,0.048,11.35,406.494,
24/6/2020 15:43:33,191.788,20.53,1179.514332,-408.993,30,-438.9932,-419.985253,0.0973,0,0.0006,0.0008,0.1847,1.1062,0,0,0.004,1179.514332,-571.869,-419.8852,-404.833736,-546.454,25.4144,-416.8749,5.161,0,0.035,0.048,11.376,407,
24/6/2020 15:43:34,191.426,20.488,1181.018198,-409.419,30,-439.4193,-420.411413,0.0975,0,0.0006,0.0008,0.1852,1.1083,0,0,0.004,1181.018198,-572.309,-420.33,-405.278501,-546.894,25.4144,-417.3197,5.171,0,0.035,0.048,11.402,407.516,
24/6/2020 15:43:35,191.065,20.445,1182.560623,-409.855,30,-439.8551,-420.847158,0.0977,0,0.0006,0.0008,0.1856,1.1105,0,0,0.004,1182.560623,-572.759,-420.7848,-405.733276,-547.344,25.4144,-417.7745,5.181,0,0.035,0.048,11.429,408.043,
24/6/2020 15:43:36,190.705,20.401,1184.141452,-410.3,30,-440.3003,-421.292349,0.0979,0,0.0006,0.0008,0.1861,1.1126,0,0,0.004,1184.141452,-573.218,-421.2494,-406.19787,-547.804,25.4144,-418.2391,5.192,0,0.035,0.048,11.457,408.577,
24/6/2020 15:43:37,190.346,20.355,1185.76053,-410.755,30,-440.7547,-421.746843,0.0981,0,0.0006,0.0008,0.1866,1.1148,0,0,0.004,1185.76053,-573.687,-421.7237,-406.672185,-548.273,25.4144,-418.7134,5.202,0,0.035,0.049,11.486,409.121,
24/6/2020 15:43:38,189.989,20.309,1187.417699,-411.218,30,-441.2184,-422.210497,0.0983,0,0.0006,0.0008,0.1871,1.1171,0,0,0.004,1187.417699,-574.166,-422.2076,-407.156058,-548.752,25.4144,-419.1973,5.213,0,0.035,0.049,11.515,409.676,
24/6/2020 15:43:39,189.632,20.263,1189.112798,-411.691,30,-441.6911,-422.683166,0.0985,0,0.0006,0.0008,0.1876,1.1193,0,0,0.004,1189.112798,-574.654,-422.7008,-407.649331,-549.24,25.4144,-419.6905,5.225,0,0.035,0.049,11.545,410.239,
24/6/2020 15:43:40,189.277,20.215,1190.845663,-412.173,30,-442.1726,-423.164701,0.0987,0,0.0006,0.0008,0.1881,1.1216,0,0,0.004,1190.845663,-575.151,-423.2034,-408.151859,-549.737,25.4144,-420.1931,5.236,0,0.036,0.049,11.576,410.811,
24/6/2020 15:43:41,188.923,20.166,1192.616125,-412.663,30,-442.6629,-423.654953,0.0989,0,0.0006,0.0008,0.1886,1.1239,0,0,0.004,1192.616125,-575.658,-423.715,-408.663493,-550.243,25.4144,-420.7047,5.248,0,0.036,0.049,11.608,411.393,
24/6/2020 15:43:42,188.571,20.116,1194.424017,-413.162,30,-443.1617,-424.153773,0.0992,0,0.0006,0.0008,0.1891,1.1263,0,0,0.004,1194.424017,-576.173,-424.2356,-409.184074,-550.758,25.4144,-421.2253,5.26,0,0.036,0.049,11.64,411.983,
24/6/2020 15:43:43,188.22,20.066,1196.269166,-413.669,30,-443.6689,-424.661007,0.0994,0,0.0006,0.0008,0.1897,1.1287,0,0,0.004,1196.269166,-576.697,-424.7649,-409.713444,-551.282,25.4144,-421.7546,5.272,0,0.036,0.049,11.673,412.583,
24/6/2020 15:43:44,187.87,20.014,1198.151398,-414.184,30,-444.1844,-425.176502,0.0996,0,0.0006,0.0008,0.1902,1.1311,0,0,0.004,1198.151398,-577.229,-425.303,-410.25146,-551.815,25.4144,-422.2927,5.285,0,0.036,0.049,11.707,413.192,
24/6/2020 15:43:45,187.521,19.962,1200.070536,-414.708,30,-444.708,-425.700103,0.0999,0,0.0006,0.0008,0.1908,1.1336,0,0,0.004,1200.070536,-577.77,-425.8494,-410.797934,-552.355,25.4144,-422.8391,5.298,0,0.036,0.049,11.741,413.807,
24/6/2020 15:43:46,187.174,19.909,1202.0264,-415.24,30,-445.2396,-426.231655,0.1001,0,0.0006,0.0008,0.1914,1.136,0,0,0.004,1202.0264,-578.319,-426.4042,-411.352733,-552.904,25.4144,-423.3939,5.311,0,0.036,0.05,11.777,414.433,
24/6/2020 15:43:47,186.828,19.855,1204.01881,-415.779,30,-445.7789,-426.770999,0.1004,0,0.0006,0.0008,0.192,1.1385,0,0,0.004,1204.01881,-578.876,-426.9672,-411.915688,-553.462,25.4144,-423.9569,5.324,0,0.037,0.05,11.813,415.067,
24/6/2020 15:43:48,186.484,19.801,1206.047581,-416.326,30,-446.3259,-427.317978,0.1007,0,0.0006,0.0008,0.1926,1.1411,0,0,0.004,1206.047581,-579.441,-427.5381,-412.486645,-554.027,25.4144,-424.5278,5.338,0,0.037,0.05,11.85,415.71,
24/6/2020 15:43:49,186.141,19.745,1208.112528,-416.88,30,-446.8803,-427.872434,0.1009,0,0.0006,0.0008,0.1932,1.1437,0,0,0.004,1208.112528,-580.014,-428.1169,-413.065433,-554.599,25.4144,-425.1066,5.352,0,0.037,0.05,11.887,416.361,
24/6/2020 15:43:50,185.799,19.689,1210.213464,-417.442,30,-447.4421,-428.434205,0.1012,0,0.0006,0.0008,0.1939,1.1463,0,0,0.004,1210.213464,-580.594,-428.7034,-413.651881,-555.18,25.4144,-425.6931,5.366,0,0.037,0.05,11.926,417.02,
24/6/2020 15:43:51,185.459,19.632,1212.350198,-418.011,30,-448.011,-429.003132,0.1015,0,0.0006,0.0008,0.1945,1.1489,0,0,0.004,1212.350198,-581.182,-429.2973,-414.24584,-555.768,25.4144,-426.287,5.381,0,0.037,0.05,11.965,417.687,
24/6/2020 15:43:52,185.12,19.574,1214.522539,-418.587,30,-448.587,-429.579053,0.1017,0,0.0006,0.0008,0.1952,1.1515,0,0,0.004,1214.522539,-581.777,-429.8986,-414.847129,-556.363,25.4144,-426.8883,5.395,0,0.038,0.05,12.005,418.363,
24/6/2020 15:43:53,184.783,19.516,1216.730294,-419.17,30,-449.1697,-430.161807,0.102,0,0.0006,0.0008,0.1959,1.1542,0,0,0.004,1216.730294,-582.379,-430.5071,-415.455602,-556.965,25.4144,-427.4968,5.41,0,0.038,0.05,12.045,419.047,
24/6/2020 15:43:54,184.447,19.457,1218.973267,-419.759,30,-449.7591,-430.751233,0.1023,0,0.0006,0.0008,0.1966,1.157,0,0,0.004,1218.973267,-582.988,-431.1226,-416.071082,-557.574,25.4144,-428.1123,5.426,0,0.038,0.051,12.087,419.738,
24/6/2020 15:43:55,184.113,19.397,1221.251261,-420.355,30,-450.3551,-431.347167,0.1026,0,0.0006,0.0008,0.1973,1.1597,0,0,0.004,1221.251261,-583.604,-431.7449,-416.693389,-558.19,25.4144,-428.7346,5.441,0,0.038,0.051,12.129,420.437,
24/6/2020 15:43:56,183.78,19.336,1223.56408,-420.957,30,-450.9573,-431.949447,0.1029,0,0.0006,0.0008,0.198,1.1625,0,0,0.004,1223.56408,-584.227,-432.3739,-417.322373,-558.812,25.4144,-429.3636,5.457,0,0.038,0.051,12.172,421.143,
24/6/2020 15:43:57,183.449,19.275,1225.911521,-421.566,30,-451.5658,-432.557911,0.1032,0,0.0006,0.0008,0.1987,1.1653,0,0,0.004,1225.911521,-584.856,-433.0094,-417.957881,-559.441,25.4144,-429.9991,5.473,0,0.038,0.051,12.216,421.858,
24/6/2020 15:43:58,183.119,19.213,1228.293384,-422.18,30,-452.1803,-433.172396,0.1035,0,0.0006,0.0008,0.1994,1.1681,0,0,0.004,1228.293384,-585.491,-433.6512,-418.599722,-560.077,25.4144,-430.6409,5.49,0,0.039,0.051,12.261,422.58,
24/6/2020 15:43:59,182.791,19.15,1230.709467,-422.801,30,-452.8006,-433.792738,0.1039,0,0.0006,0.0008,0.2002,1.171,0,0,0.004,1230.709467,-586.132,-434.2992,-419.247747,-560.718,25.4144,-431.2889,5.507,0,0.039,0.051,12.306,423.311,
24/6/2020 15:44:00,182.465,19.087,1233.159565,-423.427,30,-453.4267,-434.418776,0.1042,0,0.0006,0.0008,0.201,1.1738,0,0,0.004,1233.159565,-586.78,-434.9533,-419.901771,-561.365,25.4144,-431.943,5.524,0,0.039,0.052,12.352,424.047,
24/6/2020 15:44:01,182.14,19.023,1235.643472,-424.058,30,-454.0582,-435.050347,0.1045,0,0.0006,0.0008,0.2018,1.1768,0,0,0.004,1235.643472,-587.433,-435.6131,-420.561626,-562.018,25.4144,-432.6028,5.541,0,0.039,0.052,12.399,424.79,
24/6/2020 15:44:02,181.816,18.959,1238.160983,-424.695,30,-454.6952,-435.687289,0.1048,0,0.0006,0.0008,0.2026,1.1797,0,0,0.004,1238.160983,-588.091,-436.2787,-421.227173,-562.677,25.4144,-433.2684,5.559,0,0.039,0.052,12.447,425.542,
24/6/2020 15:44:03,181.494,18.894,1240.71189,-425.337,30,-455.3373,-436.32944,0.1052,0,0.0006,0.0008,0.2034,1.1827,0,0,0.004,1240.71189,-588.755,-436.9497,-421.898228,-563.341,25.4144,-433.9394,5.577,0,0.04,0.052,12.496,426.3,
24/6/2020 15:44:04,181.174,18.828,1243.295984,-425.985,30,-455.9845,-436.976639,0.1055,0,0.0006,0.0008,0.2042,1.1857,0,0,0.004,1243.295984,-589.425,-437.6261,-422.574632,-564.011,25.4144,-434.6158,5.595,0,0.04,0.052,12.545,427.066,
24/6/2020 15:44:05,180.855,18.762,1245.913055,-426.637,30,-456.6366,-437.628724,0.1059,0,0.0006,0.0008,0.205,1.1887,0,0,0.004,1245.913055,-590.099,-438.3077,-423.256191,-564.685,25.4144,-435.2974,5.613,0,0.04,0.052,12.595,427.836,
24/6/2020 15:44:06,180.538,18.695,1248.562893,-427.293,30,-457.2934,-438.285536,0.1062,0,0.0006,0.0008,0.2059,1.1917,0,0,0.004,1248.562893,-590.779,-438.9943,-423.942798,-565.365,25.4144,-435.984,5.632,0,0.04,0.053,12.646,428.616,
24/6/2020 15:44:07,180.223,18.627,1251.245287,-427.955,30,-457.9548,-438.946914,0.1066,0,0.0006,0.0008,0.2067,1.1948,0,0,0.004,1251.245287,-591.463,-439.6857,-424.634232,-566.049,25.4144,-436.6754,5.651,0,0.041,0.053,12.698,429.401,
24/6/2020 15:44:08,179.909,18.559,1253.960024,-428.621,30,-458.6206,-439.612701,0.107,0,0.0006,0.0008,0.2076,1.1979,0,0,0.004,1253.960024,-592.152,-440.3819,-425.330369,-566.738,25.4144,-437.3716,5.671,0,0.041,0.053,12.751,430.193,
24/6/2020 15:44:09,179.597,18.491,1256.706892,-429.291,30,-459.2906,-440.282736,0.1073,0,0.0007,0.0008,0.2085,1.201,0,0,0.004,1256.706892,-592.846,-441.0825,-426.031031,-567.431,25.4144,-438.0722,5.69,0,0.041,0.053,12.804,430.991,
24/6/2020 15:44:10,179.286,18.422,1259.485677,-429.965,30,-459.9648,-440.956864,0.1077,0,0.0007,0.0008,0.2094,1.2041,0,0,0.004,1259.485677,-593.543,-441.7875,-426.736049,-568.129,25.4144,-438.7772,5.71,0,0.041,0.053,12.859,431.795,
24/6/2020 15:44:11,178.977,18.352,1262.296165,-430.643,30,-460.6428,-441.634927,0.1081,0,0.0007,0.0009,0.2103,1.2073,0,0,0.004,1262.296165,-594.245,-442.4968,-427.445276,-568.831,25.4144,-439.4865,5.731,0,0.041,0.054,12.914,432.606,
24/6/2020 15:44:12,178.67,18.282,1265.138141,-431.325,30,-461.3247,-442.31677,0.1085,0,0.0007,0.0009,0.2113,1.2105,0,0,0.004,1265.138141,-594.951,-443.21,-428.158545,-569.537,25.4144,-440.1997,5.751,0,0.042,0.054,12.97,433.422,
24/6/2020 15:44:13,178.364,18.212,1268.01139,-432.01,30,-462.0101,-443.002238,0.1089,0,0.0007,0.0009,0.2122,1.2137,0,0,0.004,1268.01139,-595.661,-443.9272,-428.875709,-570.247,25.4144,-440.9169,5.772,0,0.042,0.054,13.027,434.245,
24/6/2020 15:44:14,178.06,18.141,1270.915697,-432.699,30,-462.6991,-443.691178,0.1093,0,0.0007,0.0009,0.2132,1.217,0,0,0.004,1270.915697,-596.374,-444.6481,-429.596582,-570.96,25.4144,-441.6378,5.793,0,0.042,0.054,13.085,435.072,
24/6/2020 15:44:15,177.758,18.069,1273.850845,-433.391,30,-463.3913,-444.383437,0.1097,0,0.0007,0.0009,0.2142,1.2202,0,0,0.004,1273.850845,-597.091,-445.3725,-430.321047,-571.677,25.4143,-442.3622,5.815,0,0.042,0.054,13.144,435.907,
24/6/2020 15:44:16,177.457,17.997,1276.81662,-434.087,30,-464.0868,-445.078865,0.1101,0,0.0007,0.0009,0.2152,1.2235,0,0,0.004,1276.81662,-597.812,-446.1004,-431.048919,-572.397,25.4143,-443.0901,5.836,0,0.043,0.055,13.203,436.747,
24/6/2020 15:44:17,177.158,17.925,1279.812803,-434.785,30,-464.7852,-445.77731,0.1105,0,0.0007,0.0009,0.2162,1.2268,0,0,0.004,1279.812803,-598.535,-446.8316,-431.780051,-573.121,25.4143,-443.8213,5.858,0,0.043,0.055,13.264,437.591,
24/6/2020 15:44:18,176.86,17.852,1282.839179,-435.487,30,-465.4865,-446.478625,0.111,0,0.0007,0.0009,0.2172,1.2302,0,0,0.004,1282.839179,-599.262,-447.5658,-432.514308,-573.848,25.4143,-444.5555,5.881,0,0.043,0.055,13.325,438.443,
24/6/2020 15:44:19,176.564,17.779,1285.89553,-436.191,30,-466.1906,-447.182661,0.1114,0,0.0007,0.0009,0.2182,1.2335,0,0,0.004,1285.89553,-599.991,-448.303,-433.251511,-574.577,25.4143,-445.2927,5.903,0,0.043,0.055,13.387,439.298,
24/6/2020 15:44:20,176.27,17.706,1288.98164,-436.897,30,-466.8972,-447.889273,0.1118,0,0.0007,0.0009,0.2193,1.2369,0,0,0.004,1288.98164,-600.724,-449.043,-433.991522,-575.309,25.4143,-446.0327,5.926,0,0.044,0.055,13.451,440.159,
24/6/2020 15:44:21,175.978,17.632,1292.097292,-437.606,30,-467.6062,-448.598315,0.1123,0,0.0007,0.0009,0.2204,1.2403,0,0,0.004,1292.097292,-601.459,-449.7857,-434.734204,-576.044,25.4143,-446.7754,5.95,0,0.044,0.056,13.515,441.026,
24/6/2020 15:44:22,175.687,17.558,1295.24227,-438.318,30,-468.3175,-449.309646,0.1127,0,0.0007,0.0009,0.2215,1.2437,0,0,0.004,1295.24227,-602.196,-450.5309,-435.479378,-576.782,25.4143,-447.5206,5.973,0,0.044,0.056,13.58,441.896,
24/6/2020 15:44:23,175.398,17.483,1298.416355,-439.031,30,-469.031,-450.023121,0.1132,0,0.0007,0.0009,0.2226,1.2472,0,0,0.004,1298.416355,-602.936,-451.2784,-436.226935,-577.521,25.4143,-448.2681,5.997,0,0.044,0.056,13.645,442.772,
24/6/2020 15:44:24,175.11,17.408,1301.619332,-439.747,30,-469.7465,-450.738602,0.1136,0,0.0007,0.0009,0.2237,1.2506,0,0,0.004,1301.619332,-603.678,-452.0282,-436.976704,-578.263,25.4143,-449.0179,6.022,0,0.045,0.056,13.712,443.652,
24/6/2020 15:44:25,174.825,17.333,1304.850984,-440.464,30,-470.4639,-451.45595,0.1141,0,0.0007,0.0009,0.2248,1.2541,0,0,0.004,1304.850984,-604.422,-452.7801,-437.728561,-579.007,25.4143,-449.7698,6.046,0,0.045,0.057,13.78,444.537,
24/6/2020 15:44:26,174.54,17.257,1308.111095,-441.183,30,-471.1829,-452.175026,0.1146,0,0.0007,0.0009,0.226,1.2576,0,0,0.004,1308.111095,-605.168,-453.5339,-438.48237,-579.753,25.4143,-450.5236,6.071,0,0.045,0.057,13.849,445.428,
24/6/2020 15:44:27,174.258,17.181,1311.399448,-441.904,30,-471.9036,-452.895696,0.1151,0,0.0007,0.0009,0.2271,1.2611,0,0,0.004,1311.399448,-605.915,-454.2894,-439.237949,-580.501,25.4143,-451.2791,6.096,0,0.045,0.057,13.918,446.32,
24/6/2020 15:44:28,173.977,17.105,1314.715828,-442.626,30,-472.6257,-453.617824,0.1155,0,0.0007,0.0009,0.2283,1.2647,0,0,0.004,1314.715828,-606.665,-455.0467,-439.995206,-581.25,25.4143,-452.0364,6.122,0,0.046,0.057,13.989,447.219,
24/6/2020 15:44:29,173.698,17.028,1318.060019,-443.349,30,-473.3492,-454.34128,0.116,0,0.0007,0.0009,0.2295,1.2682,0,0,0.004,1318.060019,-607.415,-455.8055,-440.754005,-582.001,25.4143,-452.7952,6.148,0,0.046,0.058,14.06,448.123,
24/6/2020 15:44:30,173.42,16.951,1321.431807,-444.074,30,-474.0738,-455.065931,0.1165,0,0.0007,0.0009,0.2307,1.2718,0,0,0.004,1321.431807,-608.167,-456.5657,-441.514164,-582.753,25.4143,-453.5554,6.174,0,0.046,0.058,14.133,449.028,
24/6/2020 15:44:31,173.144,16.874,1324.830976,-444.8,30,-474.7996,-455.79165,0.117,0,0.0007,0.0009,0.232,1.2754,0,0,0.004,1324.830976,-608.921,-457.3271,-442.275592,-583.506,25.4143,-454.3168,6.2,0,0.047,0.058,14.206,449.938,
24/6/2020 15:44:32,172.87,16.797,1328.257312,-445.526,30,-475.5262,-456.518307,0.1175,0,0.0007,0.0009,0.2332,1.279,0,0,0.004,1328.257312,-609.675,-458.0896,-443.038142,-584.261,25.4143,-455.0793,6.227,0,0.047,0.058,14.281,450.851,
24/6/2020 15:44:33,172.598,16.719,1331.710602,-446.254,30,-476.2537,-457.245778,0.1181,0,0.0007,0.0009,0.2345,1.2827,0,0,0.004,1331.710602,-610.431,-458.8532,-443.801702,-585.016,25.4143,-455.8429,6.254,0,0.047,0.059,14.356,451.769,
